system:index,Class,ClassId,EFG,efg_id,lat,lon,point_id,.geo
0000000000000000008e_0,intact,0,AridThicket,1,-33.20258630057743,24.70057112555663,AridThicket_24.700571_-33.202586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.70057112555663,-33.20258630057743]}"
0000000000000000008f_0,intact,0,AridThicket,1,-33.21570170372557,24.741264807927244,AridThicket_24.741265_-33.215702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.741264807927244,-33.21570170372557]}"
00000000000000000090_0,intact,0,AridThicket,1,-33.220822100845055,24.792378947593644,AridThicket_24.792379_-33.220822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.792378947593644,-33.220822100845055]}"
00000000000000000091_0,intact,0,AridThicket,1,-33.228188286174834,24.792109453008408,AridThicket_24.792109_-33.228188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.792109453008408,-33.228188286174834]}"
00000000000000000092_0,intact,0,AridThicket,1,-33.23663244984556,24.830198021055075,AridThicket_24.830198_-33.236632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.830198021055075,-33.23663244984556]}"
00000000000000000093_0,intact,0,AridThicket,1,-33.243459646004865,24.853733881499007,AridThicket_24.853734_-33.243460,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.853733881499007,-33.243459646004865]}"
00000000000000000094_0,intact,0,AridThicket,1,-33.30122131877375,24.76129723876311,AridThicket_24.761297_-33.301221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.76129723876311,-33.30122131877375]}"
00000000000000000095_0,intact,0,AridThicket,1,-33.281638045579946,24.658080812617776,AridThicket_24.658081_-33.281638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.658080812617776,-33.281638045579946]}"
00000000000000000096_0,intact,0,AridThicket,1,-33.26987011535798,24.596636047184,AridThicket_24.596636_-33.269870,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.596636047184,-33.26987011535798]}"
00000000000000000097_0,intact,0,AridThicket,1,-33.262773424613435,24.572112039927536,AridThicket_24.572112_-33.262773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.572112039927536,-33.262773424613435]}"
00000000000000000098_0,intact,0,ValleyThicket,2,-33.17725380956526,24.070492785275196,ValleyThicket_24.070493_-33.177254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.070492785275196,-33.17725380956526]}"
0000000000000000009a_0,intact,0,AridThicket,1,-33.07691199232911,24.606607346837727,AridThicket_24.606607_-33.076912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.606607346837727,-33.07691199232911]}"
0000000000000000009b_0,intact,0,AridThicket,1,-33.180487744588085,24.624483820991706,AridThicket_24.624484_-33.180488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.624483820991706,-33.180487744588085]}"
0000000000000000009c_0,intact,0,AridThicket,1,-33.44046018781228,25.195902173220134,AridThicket_25.195902_-33.440460,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.195902173220134,-33.44046018781228]}"
0000000000000000009d_0,intact,0,AridThicket,1,-33.50630669813824,25.115952112933495,AridThicket_25.115952_-33.506307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.115952112933495,-33.50630669813824]}"
0000000000000000009f_0,intact,0,AridThicket,1,-33.05211849048741,24.75438021107539,AridThicket_24.754380_-33.052118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.75438021107539,-33.05211849048741]}"
000000000000000000a0_0,intact,0,AridThicket,1,-33.55418690278181,25.13140313582035,AridThicket_25.131403_-33.554187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.13140313582035,-33.55418690278181]}"
000000000000000000a1_0,intact,0,AridThicket,1,-33.54655122286679,25.14918977844592,AridThicket_25.149190_-33.546551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.14918977844592,-33.54655122286679]}"
000000000000000000a2_0,intact,0,AridThicket,1,-33.212467768702744,25.04211059657887,AridThicket_25.042111_-33.212468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.04211059657887,-33.212467768702744]}"
000000000000000000a3_0,intact,0,AridThicket,1,-33.23267986259543,24.89334958552868,AridThicket_24.893350_-33.232680,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.89334958552868,-33.23267986259543]}"
000000000000000000a4_0,intact,0,AridThicket,1,-33.21561187219716,24.644695914884394,AridThicket_24.644696_-33.215612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.644695914884394,-33.21561187219716]}"
000000000000000000a5_0,intact,0,AridThicket,1,-33.17967926083238,24.314295553385236,AridThicket_24.314296_-33.179679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.314295553385236,-33.17967926083238]}"
000000000000000000a6_0,intact,0,ValleyThicket,2,-33.50109646949034,25.27405560293853,ValleyThicket_25.274056_-33.501096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.27405560293853,-33.50109646949034]}"
000000000000000000a7_0,intact,0,ValleyThicket,2,-33.52588997133204,25.30891023596237,ValleyThicket_25.308910_-33.525890,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30891023596237,-33.52588997133204]}"
000000000000000000a8_0,intact,0,ValleyThicket,2,-33.52571030827522,25.328673172212998,ValleyThicket_25.328673_-33.525710,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.328673172212998,-33.52571030827522]}"
000000000000000000a9_0,intact,0,ValleyThicket,2,-33.51897294364432,25.448598262642953,ValleyThicket_25.448598_-33.518973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.448598262642953,-33.51897294364432]}"
000000000000000000aa_0,intact,0,ValleyThicket,2,-33.74094665035026,25.499622570780943,ValleyThicket_25.499623_-33.740947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.499622570780943,-33.74094665035026]}"
000000000000000000ab_0,intact,0,ValleyThicket,2,-33.75540952642458,25.4722239546153,ValleyThicket_25.472224_-33.755410,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.4722239546153,-33.75540952642458]}"
000000000000000000ac_0,intact,0,ValleyThicket,2,-33.75576885253823,25.452191523779433,ValleyThicket_25.452192_-33.755769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.452191523779433,-33.75576885253823]}"
000000000000000000ad_0,intact,0,ValleyThicket,2,-33.83841385867723,25.481835928155377,ValleyThicket_25.481836_-33.838414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.481835928155377,-33.83841385867723]}"
000000000000000000ae_0,intact,0,ValleyThicket,2,-33.648060849972296,25.845653618223782,ValleyThicket_25.845654_-33.648061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.845653618223782,-33.648060849972296]}"
000000000000000000af_0,intact,0,ValleyThicket,2,-33.64940832289848,25.85966733665605,ValleyThicket_25.859667_-33.649408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.85966733665605,-33.64940832289848]}"
000000000000000000b0_0,intact,0,MesicThicket,3,-33.599641656158255,25.991090862722732,MesicThicket_25.991091_-33.599642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.991090862722732,-33.599641656158255]}"
000000000000000000b1_0,intact,0,MesicThicket,3,-33.521937384081916,25.788790260739017,MesicThicket_25.788790_-33.521937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.788790260739017,-33.521937384081916]}"
000000000000000000b2_0,intact,0,MesicThicket,3,-33.549874989418036,25.914374737458925,MesicThicket_25.914375_-33.549875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.914374737458925,-33.549874989418036]}"
000000000000000000b3_0,intact,0,AridThicket,1,-33.0671203557322,23.83145108817099,AridThicket_23.831451_-33.067120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.83145108817099,-33.0671203557322]}"
000000000000000000b4_0,intact,0,AridThicket,1,-32.80229700997377,24.538335385244643,AridThicket_24.538335_-32.802297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.538335385244643,-32.80229700997377]}"
000000000000000000b5_0,intact,0,AridThicket,1,-32.89006241323224,24.64963664894705,AridThicket_24.649637_-32.890062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.64963664894705,-32.89006241323224]}"
000000000000000000b7_0,intact,0,AridThicket,1,-32.90317781638039,24.4816516908167,AridThicket_24.481652_-32.903178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.4816516908167,-32.90317781638039]}"
000000000000000000b8_0,intact,0,AridThicket,1,-33.01061632436109,24.73057485604622,AridThicket_24.730575_-33.010616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.73057485604622,-33.01061632436109]}"
000000000000000000b9_0,intact,0,AridThicket,1,-32.994356817718526,24.750427623825264,AridThicket_24.750428_-32.994357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.750427623825264,-32.994356817718526]}"
000000000000000000ba_0,intact,0,AridThicket,1,-33.18974039201452,25.44329820246665,AridThicket_25.443298_-33.189740,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.44329820246665,-33.18974039201452]}"
000000000000000000bb_0,intact,0,AridThicket,1,-33.185338647122336,25.46189332884792,AridThicket_25.461893_-33.185339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.46189332884792,-33.185338647122336]}"
000000000000000000bc_0,intact,0,AridThicket,1,-33.19737607192953,25.348256445406804,AridThicket_25.348256_-33.197376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.348256445406804,-33.19737607192953]}"
000000000000000000bd_0,intact,0,AridThicket,1,-33.19117769646911,25.313761138496613,AridThicket_25.313761_-33.191178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.313761138496613,-33.19117769646911]}"
000000000000000000be_0,intact,0,AridThicket,1,-33.18758443533263,25.275043749751063,AridThicket_25.275044_-33.187584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.275043749751063,-33.18758443533263]}"
000000000000000000bf_0,intact,0,AridThicket,1,-33.19548960983288,25.27639122267724,AridThicket_25.276391_-33.195490,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.27639122267724,-33.19548960983288]}"
000000000000000000c0_0,intact,0,AridThicket,1,-33.20034051236713,25.24962142721048,AridThicket_25.249621_-33.200341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24962142721048,-33.20034051236713]}"
000000000000000000c1_0,intact,0,AridThicket,1,-33.227020476305476,25.24315355716482,AridThicket_25.243154_-33.227020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24315355716482,-33.227020476305476]}"
000000000000000000c2_0,intact,0,AridThicket,1,-33.23806975430015,25.214856625715054,AridThicket_25.214857_-33.238070,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.214856625715054,-33.23806975430015]}"
000000000000000000c3_0,intact,0,AridThicket,1,-33.23591379761826,25.30307118661559,AridThicket_25.303071_-33.235914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30307118661559,-33.23591379761826]}"
000000000000000000c4_0,intact,0,ValleyThicket,2,-33.22971542215784,25.533309393935426,ValleyThicket_25.533309_-33.229715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.533309393935426,-33.22971542215784]}"
000000000000000000c5_0,intact,0,AridThicket,1,-33.22872727534531,25.382392426203346,AridThicket_25.382392_-33.228727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.382392426203346,-33.22872727534531]}"
000000000000000000c6_0,intact,0,AridThicket,1,-32.80615976569548,25.202459874794204,AridThicket_25.202460_-32.806160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.202459874794204,-32.80615976569548]}"
000000000000000000c7_0,intact,0,AridThicket,1,-32.8032851567863,25.13903881573537,AridThicket_25.139039_-32.803285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.13903881573537,-32.8032851567863]}"
000000000000000000c8_0,intact,0,ValleyThicket,2,-32.87910296676599,25.160328887969,ValleyThicket_25.160329_-32.879103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.160328887969,-32.87910296676599]}"
000000000000000000c9_0,intact,0,AridThicket,1,-32.90263882720992,25.169401872338607,AridThicket_25.169402_-32.902639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.169401872338607,-32.90263882720992]}"
000000000000000000ca_0,intact,0,AridThicket,1,-32.90425579472134,25.147572810934502,AridThicket_25.147573_-32.904256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.147572810934502,-32.90425579472134]}"
000000000000000000cb_0,intact,0,ValleyThicket,2,-32.89688960939156,25.13131330429194,ValleyThicket_25.131313_-32.896890,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.13131330429194,-32.89688960939156]}"
000000000000000000cc_0,intact,0,AridThicket,1,-32.97674983814978,25.159969561855352,AridThicket_25.159970_-32.976750,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.159969561855352,-32.97674983814978]}"
000000000000000000cd_0,intact,0,AridThicket,1,-33.017174025935155,25.18853598789035,AridThicket_25.188536_-33.017174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.18853598789035,-33.017174025935155]}"
000000000000000000ce_0,intact,0,AridThicket,1,-33.00828070462237,25.1986869506009,AridThicket_25.198687_-33.008281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.1986869506009,-33.00828070462237]}"
000000000000000000cf_0,intact,0,AridThicket,1,-32.98636181168986,25.21000572318081,AridThicket_25.210006_-32.986362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.21000572318081,-32.98636181168986]}"
000000000000000000d0_0,intact,0,ValleyThicket,2,-32.98178040374085,25.238661980744222,ValleyThicket_25.238662_-32.981780,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.238661980744222,-32.98178040374085]}"
000000000000000000d1_0,intact,0,ValleyThicket,2,-32.97845663718961,25.240189116727226,ValleyThicket_25.240189_-32.978457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.240189116727226,-32.97845663718961]}"
000000000000000000d2_0,intact,0,AridThicket,1,-33.02885212462871,25.251058731665072,AridThicket_25.251059_-33.028852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.251058731665072,-33.02885212462871]}"
000000000000000000d3_0,intact,0,AridThicket,1,-33.01861133038975,25.199764928941846,AridThicket_25.199765_-33.018611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.199764928941846,-33.01861133038975]}"
000000000000000000d4_0,intact,0,AridThicket,1,-32.81056151058767,24.7890551810424,AridThicket_24.789055_-32.810562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.7890551810424,-32.81056151058767]}"
000000000000000000d5_0,intact,0,AridThicket,1,-32.798074928138405,24.784473773093392,AridThicket_24.784474_-32.798075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.784473773093392,-32.798074928138405]}"
000000000000000000d6_0,intact,0,ValleyThicket,2,-33.13269737147293,26.118292306954057,ValleyThicket_26.118292_-33.132697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.118292306954057,-33.13269737147293]}"
000000000000000000d7_0,intact,0,ValleyThicket,2,-33.338770897649944,25.17326462806032,ValleyThicket_25.173265_-33.338771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.17326462806032,-33.338770897649944]}"
000000000000000000d9_0,intact,0,ValleyThicket,2,-33.33329117441682,25.108855422188952,ValleyThicket_25.108855_-33.333291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.108855422188952,-33.33329117441682]}"
000000000000000000da_0,intact,0,ValleyThicket,2,-33.32538599991656,25.075078767506056,ValleyThicket_25.075079_-33.325386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.075078767506056,-33.32538599991656]}"
000000000000000000dc_0,intact,0,AridThicket,1,-33.47800976668847,25.218180392266298,AridThicket_25.218180_-33.478010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.218180392266298,-33.47800976668847]}"
000000000000000000dd_0,intact,0,ValleyThicket,2,-33.49525742014357,25.237584002403278,ValleyThicket_25.237584_-33.495257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.237584002403278,-33.49525742014357]}"
000000000000000000de_0,intact,0,AridThicket,1,-33.509810127746306,25.33388340086089,AridThicket_25.333883_-33.509810,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.33388340086089,-33.509810127746306]}"
000000000000000000df_0,intact,0,ValleyThicket,2,-33.543586782429195,25.353466674054697,ValleyThicket_25.353467_-33.543587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.353466674054697,-33.543586782429195]}"
000000000000000000e0_0,intact,0,ValleyThicket,2,-33.543856277014434,25.368019381657433,ValleyThicket_25.368019_-33.543856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.368019381657433,-33.543856277014434]}"
000000000000000000e1_0,intact,0,ValleyThicket,2,-33.55688184863417,25.297321968797227,ValleyThicket_25.297322_-33.556882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.297321968797227,-33.55688184863417]}"
